source_event_id,financial_year,event_date,policy_id,product_code,product_name,region,distribution_channel,policy_status,written_premium_inr,premium_collected_inr,claim_flag,claim_amount_inr,claim_status,ceded_reinsurance_inr,commission_inr,insurance_revenue_inr
EVT00000190,2021,2021-10-10,POL00290,Health,Retail Health,South,Direct,Active,187747.83,171495.24,False,0,,52170.57,11669.48,170266.56
EVT00000191,2021,2021-01-22,POL00244,Motor,Private Motor,North,Broker,Active,187209.92,170590.7,False,0,,64250.21,33061.12,184255.5
EVT00000192,2021,2021-06-11,POL00118,Health,Retail Health,Central,Bancassurance,Active,203921.76,187833.8,False,0,,43416.82,27642.45,178819.64
EVT00000193,2021,2021-10-04,POL00009,Health,Retail Health,Central,Broker,Expired,159094.82,135162.82,True,49033.64,Closed,35002.26,25523.19,151387.51
EVT00000194,2021,2021-11-01,POL00170,Travel,Travel,South,Agent,Active,214556.55,163797.64,False,0,,64710.77,20227.76,207122.35
EVT00000195,2021,2021-07-14,POL00204,Property,Commercial Property,North,Direct,Expired,103516.64,83541.51,False,0,,16834.71,7675.34,97086.32
EVT00000196,2021,2021-02-24,POL00044,SME,SME Package,East,Broker,Expired,25392.06,20023.04,False,0,,6098.42,3711.18,22789.42
EVT00000197,2021,2021-11-02,POL00047,Motor,Private Motor,East,Bancassurance,Active,65190.49,51052.42,True,54322.08,Repudiated,5279.64,4019.02,60831.4
EVT00000198,2021,2021-03-28,POL00307,Property,Commercial Property,West,Agent,Active,90213.51,69570.39,False,0,,29009.26,15982.45,84421.27
EVT00000199,2021,2021-05-07,POL00351,Travel,Travel,South,Broker,Active,64902.24,51044.55,True,34411.09,Settled,12673.42,3894.12,57617.29
EVT00000200,2021,2021-08-14,POL00370,Travel,Travel,Central,Broker,Active,36723.78,27604.97,False,0,,11108.36,3649.82,35964.69
EVT00000201,2021,2021-12-22,POL00172,Travel,Travel,Central,Broker,Active,135880.79,125529.81,False,0,,14035.29,13828.74,122003.37
EVT00000202,2021,2021-04-03,POL00325,Travel,Travel,Central,Broker,Active,67423.63,63814.22,False,0,,22224.19,5122.44,67395.97
EVT00000203,2021,2021-12-11,POL00350,SME,SME Package,North,Bancassurance,Expired,52445.46,49792.84,False,0,,3710.39,8402.41,50833.12
EVT00000204,2021,2021-10-01,POL00256,Health,Retail Health,East,Broker,Active,40678.37,34811.82,False,0,,7514.11,5195.91,38129.33
EVT00000205,2021,2021-12-03,POL00260,Travel,Travel,Central,Agent,Expired,84220.25,82020.03,False,0,,20335.33,5141.45,81301.44
EVT00000206,2021,2021-02-20,POL00341,Property,Commercial Property,South,Agent,Active,144746.62,131963.45,False,0,,21636.58,22220.06,125334.89
EVT00000207,2021,2021-02-23,POL00133,Health,Retail Health,Central,Broker,Active,90920.44,85745.75,False,0,,18196.79,8623.42,77617.36
EVT00000208,2021,2021-02-19,POL00152,Travel,Travel,North,Agent,Expired,162791.95,136270.24,False,0,,46441.45,19167.93,146878.23
EVT00000209,2021,2021-05-05,POL00225,Travel,Travel,East,Agent,Active,179759.42,139991.48,False,0,,43931.58,24811.85,157227.14
EVT00000210,2021,2021-07-22,POL00265,Health,Retail Health,Central,Broker,Active,98390.31,85158.15,False,0,,23508.21,7303.54,93332.67
EVT00000211,2021,2021-07-07,POL00015,SME,SME Package,South,Bancassurance,Active,90433.19,83757.76,True,123206.37,Open,20185.08,13920.86,84151.1
EVT00000212,2021,2021-06-28,POL00167,Health,Retail Health,West,Agent,Active,190878.95,168341.63,False,0,,43728.7,24713.12,179054.13
EVT00000213,2021,2021-06-06,POL00181,Travel,Travel,Central,Broker,Expired,157669.53,129976.64,False,0,,11892.32,10629.01,136806.58
EVT00000214,2021,2021-11-27,POL00060,Health,Retail Health,East,Broker,Active,96666.69,75831.81,False,0,,10220.19,12819.47,92221.47
EVT00000215,2021,2021-04-10,POL00089,SME,SME Package,South,Bancassurance,Active,47664.9,45781.96,False,0,,14759.75,8281.27,43979.99
EVT00000216,2021,2021-04-23,POL00197,SME,SME Package,Central,Bancassurance,Active,112245.89,104112.06,False,0,,11244.35,13862.56,108809.16
EVT00000217,2021,2021-02-28,POL00150,Motor,Private Motor,East,Broker,Active,43660.3,37736.92,False,0,,12215.1,5303.17,37852.68
EVT00000218,2021,2021-01-17,POL00138,SME,SME Package,East,Agent,Expired,101569.71,81726.59,False,0,,27504.73,13709.61,90105.51
EVT00000219,2021,2021-11-12,POL00231,Property,Commercial Property,East,Agent,Active,218719.03,206450.62,True,319736.89,Settled,67434.27,28287.81,199958.42
EVT00000220,2021,2021-12-14,POL00072,Health,Retail Health,South,Agent,Active,120843.53,108664.24,True,213013.5,Settled,16531.39,10242.04,118269.87
EVT00000221,2021,2021-12-13,POL00049,Health,Retail Health,West,Agent,Cancelled,191814.09,149945.3,False,0,,23958.19,27329.93,186879.15
EVT00000222,2021,2021-12-22,POL00202,Travel,Travel,South,Direct,Active,87536.53,67305.01,False,0,,24568.46,8961.17,84251.32
EVT00000223,2021,2021-08-08,POL00189,Travel,Travel,West,Direct,Active,192208.45,184864.52,True,336423.45,Settled,58629.7,29492.11,174843.84
EVT00000224,2021,2021-01-25,POL00109,Travel,Travel,East,Direct,Expired,79604.09,71204.54,False,0,,15570.67,7537.4,75813.57
EVT00000225,2021,2021-06-04,POL00024,Motor,Private Motor,West,Agent,Active,189822.14,163308.07,True,327466.06,Closed,66192.54,31932.44,186466.5
EVT00000226,2021,2021-02-16,POL00082,Property,Commercial Property,North,Direct,Active,86830.88,84742.6,True,63757.41,Settled,23253.01,12866.62,79396.82
EVT00000227,2021,2021-08-05,POL00361,Motor,Private Motor,North,Broker,Active,36132.36,29142.47,False,0,,1907.29,5073.98,35141.12
EVT00000228,2021,2021-03-10,POL00356,Health,Retail Health,West,Agent,Active,26938.19,25631.4,True,19719.92,Settled,2455.11,4055.54,25940.77
EVT00000229,2021,2021-02-21,POL00329,Health,Retail Health,North,Agent,Active,42792.71,35851.6,True,58392.01,Repudiated,10048.7,4600.64,37768.28
EVT00000230,2021,2021-12-20,POL00072,Motor,Private Motor,Central,Bancassurance,Active,99030.41,93857.97,True,115972.81,Closed,21392.45,12675.99,93201.38
EVT00000231,2021,2021-09-13,POL00014,Property,Commercial Property,South,Broker,Expired,70654.91,53955.08,False,0,,23768.41,8078.36,61251.56
EVT00000232,2021,2021-08-30,POL00327,SME,SME Package,North,Agent,Cancelled,205991.97,161290.83,False,0,,45424.14,20084.96,196195.26
EVT00000233,2021,2021-08-01,POL00395,Motor,Private Motor,North,Agent,Active,53737.5,52697.4,False,0,,9102.73,4688.24,51421.11
EVT00000234,2021,2021-12-15,POL00217,Travel,Travel,North,Broker,Active,73700.26,64696.02,True,107773.45,Settled,12324.12,9762.21,71870.94
EVT00000235,2021,2021-12-03,POL00330,Motor,Private Motor,East,Bancassurance,Expired,187451.24,143302.07,True,148296.63,Repudiated,43805.3,10713.54,178062.17
EVT00000236,2021,2021-03-27,POL00380,Health,Retail Health,North,Agent,Expired,156717.92,123957.32,False,0,,32425.19,23787.95,150153.76
EVT00000237,2021,2021-10-18,POL00191,Health,Retail Health,East,Agent,Expired,14223.53,13537.63,True,4443.66,Open,2828.27,1655.64,12208.28
EVT00000238,2021,2021-08-30,POL00086,Property,Commercial Property,South,Direct,Expired,197584.91,181487.69,True,264238.16,Open,12489.61,32044.46,175195.12
EVT00000239,2021,2021-08-02,POL00187,Travel,Travel,South,Broker,Expired,189786.86,168571.76,False,0,,51659.94,19836.14,170479.9
EVT00000240,2021,2021-05-25,POL00369,Property,Commercial Property,East,Agent,Active,33313.0,30592.37,True,15713.38,Open,11200.62,1964.15,30640.1
EVT00000241,2021,2021-10-30,POL00397,Property,Commercial Property,East,Agent,Active,9689.46,7753.19,False,0,,1367.89,1268.87,8910.32
EVT00000242,2021,2021-06-21,POL00253,Health,Retail Health,Central,Broker,Active,205668.28,155480.61,False,0,,49521.33,28824.39,175114.04
EVT00000243,2021,2021-01-23,POL00001,Travel,Travel,East,Agent,Active,216420.54,185029.6,False,0,,73965.57,14826.66,193041.45
EVT00000244,2021,2021-02-01,POL00119,SME,SME Package,West,Direct,Active,166554.67,149098.52,False,0,,40167.11,16866.27,156358.92
EVT00000245,2021,2021-02-08,POL00223,Health,Retail Health,South,Direct,Active,74781.89,71058.07,False,0,,20236.42,6831.14,66615.21
EVT00000246,2021,2021-06-07,POL00104,Health,Retail Health,Central,Agent,Active,42847.5,37127.95,False,0,,9031.28,7515.56,37754.88
EVT00000247,2021,2021-02-16,POL00238,Property,Commercial Property,North,Agent,Active,153443.63,146783.67,False,0,,9528.69,24346.93,137971.76
EVT00000248,2021,2021-10-09,POL00365,Health,Retail Health,East,Bancassurance,Active,151562.88,123530.07,False,0,,8991.41,15545.95,139108.98
EVT00000249,2021,2021-07-10,POL00128,Motor,Private Motor,West,Agent,Expired,37636.12,28339.59,False,0,,12975.81,2521.36,36640.68
EVT00000250,2021,2021-03-04,POL00352,Motor,Private Motor,Central,Direct,Expired,23897.28,23880.32,True,28849.23,Closed,1854.28,3827.05,23212.22
EVT00000251,2021,2021-04-06,POL00022,Travel,Travel,North,Broker,Expired,99829.15,92951.69,False,0,,16453.72,10528.61,90154.86
EVT00000252,2021,2021-05-24,POL00141,Property,Commercial Property,West,Broker,Active,139265.43,113006.4,False,0,,24176.15,16933.22,119649.46
EVT00000253,2021,2021-07-03,POL00197,Health,Retail Health,West,Broker,Active,177005.96,143779.63,False,0,,37719.44,9299.7,160610.73
EVT00000254,2021,2021-08-30,POL00246,SME,SME Package,West,Direct,Expired,114507.37,96998.66,True,67768.26,Closed,6732.01,17793.26,102156.59
EVT00000255,2021,2021-07-18,POL00272,Property,Commercial Property,Central,Broker,Cancelled,29228.48,26721.15,True,43496.94,Open,8161.03,5062.79,27368.2
EVT00000256,2021,2021-10-16,POL00182,Health,Retail Health,South,Broker,Active,178916.57,165391.67,False,0,,10459.82,25240.28,177509.18
EVT00000257,2021,2021-04-14,POL00073,SME,SME Package,South,Bancassurance,Active,45218.03,34342.68,True,50165.82,Open,9402.39,2264.92,44661.14
EVT00000258,2021,2021-07-22,POL00067,Property,Commercial Property,South,Direct,Active,39314.95,36412.49,True,10516.75,Settled,13295.04,3875.15,38972.46
EVT00000259,2021,2021-12-29,POL00301,Motor,Private Motor,East,Direct,Active,214882.46,200504.25,False,0,,51954.24,24353.92,192876.89
EVT00000260,2021,2021-12-26,POL00288,SME,SME Package,East,Broker,Active,180664.3,152588.35,False,0,,24995.84,13206.94,153613.38
EVT00000261,2021,2021-06-19,POL00294,Travel,Travel,Central,Agent,Active,75461.99,71855.04,False,0,,18253.81,4794.43,69759.16
EVT00000262,2021,2021-02-04,POL00382,Motor,Private Motor,South,Direct,Cancelled,43592.13,42342.35,True,56502.7,Settled,8020.47,3682.56,38685.01
EVT00000263,2021,2021-10-23,POL00180,Property,Commercial Property,North,Agent,Active,100902.67,86263.04,True,76954.09,Repudiated,15677.18,9968.7,98311.6
EVT00000264,2021,2021-07-12,POL00334,Health,Retail Health,South,Bancassurance,Active,187301.65,154285.45,False,0,,62839.45,11171.8,163985.55
EVT00000265,2021,2021-08-11,POL00083,Motor,Private Motor,Central,Agent,Active,216878.53,211089.29,False,0,,38907.36,29272.65,204103.87
EVT00000266,2021,2021-05-02,POL00081,Motor,Private Motor,North,Direct,Active,48276.66,44622.08,False,0,,12986.05,4078.63,43073.81
EVT00000267,2021,2021-01-14,POL00050,Motor,Private Motor,West,Bancassurance,Active,84495.73,72404.52,False,0,,21006.15,10817.82,74352.12
EVT00000268,2021,2021-07-18,POL00106,Health,Retail Health,East,Agent,Active,32487.89,30740.66,False,0,,10346.2,2743.62,30742.64
EVT00000269,2021,2021-12-09,POL00095,Property,Commercial Property,West,Direct,Active,17458.79,15013.43,True,26794.65,Open,1664.51,2453.68,15093.22
EVT00000270,2021,2021-05-01,POL00177,SME,SME Package,West,Broker,Active,186249.0,177793.54,False,0,,39234.16,30302.01,171576.99
EVT00000271,2021,2021-03-03,POL00244,Property,Commercial Property,North,Bancassurance,Expired,159432.81,139587.47,False,0,,46257.05,22014.41,150351.67
EVT00000272,2021,2021-11-18,POL00388,Travel,Travel,South,Broker,Cancelled,179393.67,140204.49,False,0,,62157.03,19123.57,179320.19
EVT00000273,2021,2021-08-23,POL00076,SME,SME Package,East,Direct,Expired,201804.87,154734.49,False,0,,34146.7,18646.06,179894.94
EVT00000274,2021,2021-02-21,POL00007,SME,SME Package,Central,Bancassurance,Active,39724.17,35420.0,False,0,,13484.35,2503.68,34394.98
EVT00000275,2021,2021-12-15,POL00147,SME,SME Package,East,Bancassurance,Active,146814.99,131106.64,False,0,,14925.2,15031.89,138407.88
EVT00000276,2021,2021-06-05,POL00356,Travel,Travel,North,Bancassurance,Expired,78276.74,63356.79,False,0,,25537.83,13042.01,66772.79
EVT00000277,2021,2021-11-06,POL00160,Property,Commercial Property,West,Agent,Cancelled,56326.97,46476.52,False,0,,15895.99,5165.91,54035.58
EVT00000278,2021,2021-03-23,POL00331,Motor,Private Motor,South,Bancassurance,Active,182681.52,170850.37,False,0,,56659.9,28632.09,169398.83
EVT00000279,2021,2021-07-04,POL00034,Property,Commercial Property,Central,Bancassurance,Active,188474.61,182788.92,True,67817.54,Closed,56748.39,15536.67,173107.77
EVT00000280,2021,2021-08-31,POL00361,Health,Retail Health,East,Direct,Expired,115086.79,104596.91,True,9239.67,Settled,22630.21,12428.62,114405.25
EVT00000281,2021,2021-10-20,POL00301,SME,SME Package,East,Direct,Active,197632.29,185228.94,False,0,,26783.29,19813.34,172816.81
EVT00000282,2021,2021-01-05,POL00400,Health,Retail Health,South,Broker,Active,65045.72,55443.46,True,92018.83,Open,12503.68,4371.13,56978.76
EVT00000283,2021,2021-06-04,POL00115,Property,Commercial Property,Central,Direct,Expired,158386.06,129693.58,False,0,,48383.12,17370.16,139812.34
EVT00000284,2021,2021-05-25,POL00347,SME,SME Package,Central,Bancassurance,Active,9557.69,9556.33,False,0,,2884.64,1175.49,8975.3
EVT00000285,2021,2021-01-30,POL00153,Motor,Private Motor,West,Agent,Active,66614.45,55375.54,True,79704.33,Settled,7094.97,7810.42,59023.42
EVT00000286,2021,2021-04-08,POL00308,Travel,Travel,East,Broker,Expired,146944.92,146851.94,True,112455.29,Repudiated,39824.96,18484.65,146829.28
EVT00000287,2021,2021-02-19,POL00176,Health,Retail Health,Central,Bancassurance,Expired,150436.12,131906.71,False,0,,45460.53,24663.15,131958.11
EVT00000288,2021,2021-10-27,POL00242,Health,Retail Health,East,Broker,Expired,198713.33,181546.22,True,82210.84,Settled,35001.72,32845.26,179985.07
EVT00000289,2021,2021-12-15,POL00151,Travel,Travel,North,Bancassurance,Active,142492.11,127541.59,False,0,,27310.88,10728.33,123679.22
EVT00000290,2021,2021-02-11,POL00196,SME,SME Package,East,Bancassurance,Active,189098.83,148318.02,True,141052.28,Repudiated,17580.0,30655.04,165849.79
EVT00000291,2021,2021-02-15,POL00250,Property,Commercial Property,South,Direct,Active,8999.26,7364.83,False,0,,905.16,1344.34,8310.25
EVT00000292,2021,2021-09-29,POL00067,SME,SME Package,West,Bancassurance,Active,212649.5,179865.14,True,78731.37,Settled,71241.96,35291.49,204893.57
EVT00000293,2021,2021-05-29,POL00098,Motor,Private Motor,North,Broker,Active,193920.85,160570.94,True,177183.38,Settled,19412.65,30464.91,173506.87
EVT00000294,2021,2021-07-26,POL00234,SME,SME Package,Central,Direct,Active,153597.39,120335.47,False,0,,30266.92,22657.92,134356.63
EVT00000295,2021,2021-11-16,POL00010,Health,Retail Health,South,Broker,Active,12645.61,11079.56,True,17053.03,Open,2055.64,1684.92,12211.71
EVT00000296,2021,2021-03-20,POL00025,SME,SME Package,North,Agent,Active,12185.25,11240.13,False,0,,1999.31,1476.2,11224.56
EVT00000297,2021,2021-11-13,POL00106,Motor,Private Motor,East,Bancassurance,Active,148446.39,121354.08,False,0,,13530.75,23452.28,128515.55
EVT00000298,2021,2021-03-24,POL00061,Property,Commercial Property,North,Agent,Active,137108.38,129497.46,False,0,,46882.28,13235.05,124969.27
EVT00000299,2021,2021-02-16,POL00021,SME,SME Package,West,Broker,Active,109900.76,88868.65,True,20339.65,Open,33032.83,15053.42,95874.31
EVT00000300,2021,2021-01-21,POL00400,SME,SME Package,North,Agent,Expired,144599.4,124961.04,False,0,,18687.67,8171.37,140547.26
EVT00000301,2021,2021-05-18,POL00149,Property,Commercial Property,East,Bancassurance,Expired,28139.68,26438.66,True,43598.95,Closed,4181.51,4679.31,27950.11
EVT00000302,2021,2021-02-27,POL00376,Motor,Private Motor,East,Direct,Active,92964.83,92088.87,True,66387.21,Repudiated,26956.99,12489.83,90132.79
EVT00000303,2021,2021-01-15,POL00068,Motor,Private Motor,South,Agent,Active,133239.06,126652.55,False,0,,13907.25,13239.65,120420.11
EVT00000304,2021,2021-09-25,POL00351,Health,Retail Health,West,Bancassurance,Active,95192.26,72488.25,True,55900.72,Closed,32686.04,13048.93,85743.96
EVT00000305,2021,2021-11-10,POL00353,SME,SME Package,North,Bancassurance,Active,60698.32,50770.34,False,0,,10043.33,9655.54,56677.16
EVT00000306,2021,2021-04-25,POL00028,Motor,Private Motor,South,Bancassurance,Expired,192316.11,147836.53,False,0,,23514.02,33870.49,164921.18
EVT00000307,2021,2021-02-22,POL00282,Travel,Travel,West,Broker,Active,102168.04,91262.49,True,93171.95,Settled,8746.82,11714.44,96855.91
EVT00000308,2021,2021-08-22,POL00207,Travel,Travel,North,Agent,Expired,175858.06,174238.9,False,0,,55752.86,21648.7,166746.75
EVT00000309,2021,2021-02-19,POL00175,Property,Commercial Property,North,Broker,Expired,78378.2,73820.83,False,0,,20770.02,7620.58,71941.77
EVT00000310,2021,2021-09-10,POL00389,Health,Retail Health,North,Direct,Active,142336.17,135216.26,False,0,,23082.25,9084.16,140134.45
EVT00000311,2021,2021-02-25,POL00072,Travel,Travel,North,Direct,Active,47759.2,46926.0,False,0,,8936.41,7239.56,45730.3
EVT00000312,2021,2021-01-25,POL00388,Travel,Travel,North,Agent,Expired,103506.97,94668.94,False,0,,9356.08,11887.54,96215.39
EVT00000313,2021,2021-12-03,POL00284,Travel,Travel,Central,Bancassurance,Expired,173589.28,169691.4,False,0,,17722.61,27076.76,150247.27
EVT00000314,2021,2021-07-31,POL00308,SME,SME Package,East,Bancassurance,Active,137106.66,126567.12,True,99997.52,Settled,46773.59,14926.79,119283.59
EVT00000315,2021,2021-12-30,POL00309,SME,SME Package,East,Direct,Expired,206328.56,187376.42,True,232937.98,Settled,52816.68,35025.29,179485.37
EVT00000316,2021,2021-10-01,POL00333,Health,Retail Health,Central,Direct,Expired,169284.31,150759.54,False,0,,56338.17,24091.88,161012.49
EVT00000317,2021,2021-02-01,POL00147,Travel,Travel,North,Agent,Active,38809.26,35609.96,True,53154.87,Closed,13391.51,5388.31,33840.29
EVT00000318,2021,2021-07-19,POL00354,Property,Commercial Property,South,Agent,Active,103950.03,93973.66,False,0,,22719.89,8228.68,98447.74
EVT00000319,2021,2021-05-09,POL00122,SME,SME Package,East,Agent,Expired,90161.59,89185.64,False,0,,12964.89,10979.54,76812.7
EVT00000320,2021,2021-04-10,POL00104,SME,SME Package,West,Broker,Expired,157381.36,143517.34,False,0,,33677.18,20214.11,152096.81
EVT00000321,2021,2021-10-27,POL00151,Travel,Travel,South,Agent,Active,44844.57,39394.24,False,0,,8007.1,5487.08,38992.8
EVT00000322,2021,2021-12-05,POL00131,Motor,Private Motor,East,Bancassurance,Expired,40818.81,32182.6,False,0,,2663.7,6988.57,38465.25
EVT00000323,2021,2021-10-06,POL00155,Travel,Travel,Central,Direct,Active,158028.49,139278.21,False,0,,32582.61,24054.08,138101.98
EVT00000324,2021,2021-10-15,POL00275,Travel,Travel,North,Direct,Active,53231.01,44339.88,False,0,,6149.97,7869.95,49482.21
EVT00000325,2021,2021-02-28,POL00386,Motor,Private Motor,North,Direct,Active,199753.25,180462.13,False,0,,67450.49,27712.1,179406.49
EVT00000326,2021,2021-11-30,POL00198,Property,Commercial Property,Central,Direct,Active,117575.98,110829.89,False,0,,23823.32,13319.55,105167.61
EVT00000327,2021,2021-04-20,POL00099,Property,Commercial Property,Central,Agent,Expired,43487.7,43012.34,False,0,,2270.02,2544.52,41337.24
EVT00000328,2021,2021-03-20,POL00351,Travel,Travel,North,Broker,Active,156981.49,156048.39,False,0,,38298.51,27027.13,151021.47
EVT00000329,2021,2021-07-18,POL00013,Travel,Travel,East,Agent,Active,19504.83,18501.38,False,0,,4339.6,1552.47,17335.84
